start_date,event_type,venue,latitude,longitude
2023-02-05T14:00-0800,he-arts,Herbst Theatre,37.7795368,-122.4210212
2023-02-05T19:00-0800,heatre-performing-arts,Golden Gate Theatre,37.7825715,-122.4110742
2023-02-05T15:00-0800,music,The Blue Note,38.299695,-122.2855381
2023-02-05T15:00-0800,music,Moe's Alley,36.9877657,-121.9829016
2023-02-05T16:00-0800,music,Thee Parkside,37.7651653,-122.3998925
2023-02-05T17:00-0800,music,Davies Symphony Hall,37.7782755,-122.4198453
2023-02-05T17:00-0800,music,The Blue Note,38.299695,-122.2855381
2023-02-05T19:00-0800,medy,San Jose Improv,37.3356047,-121.8883856
2023-02-05T14:00-0800,music,Davies Symphony Hall,37.7782755,-122.4198453
2023-02-05T17:00-0800,music,Sweetwater Music Hall,37.9069511,-122.5480527
2023-02-05T18:00-0800,music,Felton Music Hall,,
2023-02-05T12:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T12:30-0800,music,Hopmonk Tavern - Sonoma,38.28864859999999,-122.4587966
2023-02-05T13:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T14:00-0800,heatre-performing-arts,Balboa Theater,37.7760419,-122.498063
2023-02-05T14:00-0800,music,Smiley's Schooner Saloon,37.9101928,-122.6851436
2023-02-05T14:15-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T15:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T16:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T17:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T18:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T19:00-0800,he-arts,San Jose Center for the Performing Arts,37.329514,-121.8912718
2023-02-05T20:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T21:00-0800,music,Tupelo,37.7992702,-122.4075249
2023-02-05T21:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-05T11:00-0800,music,Osteria Divino,,
2023-02-05T13:00-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-05T15:00-0800,music,Ivy Room,37.890476,-122.299261
2023-02-05T17:00-0800,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2023-02-05T18:00-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-05T18:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-05T19:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2023-02-05T20:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2023-02-05T20:00-0800,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2023-02-05T20:00-0800,music,Cornerstone,37.8663423,-122.2671777
2023-02-05T20:15-0800,music,The Lost Church San Francisco,37.76578300000001,-122.418409
2023-02-05T21:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2023-02-05T21:00-0800,music,The Knockout,37.7451489,-122.4199626
2023-02-05T23:59-0800,j-parties,The EndUp,37.7772436,-122.4037707
2023-02-05T10:00-0800,heatre-performing-arts,The Marsh - San Francisco,37.7558531,-122.4212321
2023-02-05T14:00-0800,heatre-performing-arts,Hammer Theatre Center,37.3337172,-121.8864592
2023-02-05T15:00-0800,iety,Hertz Hall,,
2023-02-05T15:00-0800,music,Sofar Sounds - Secret Location,,
2023-02-05T16:00-0800,music,Lesher Center for the Arts,37.9009176,-122.0634147
2023-02-05T16:00-0800,music,The Bistro,,
2023-02-05T16:00-0800,j-parties,The Lone Star Saloon,37.77216749999999,-122.4108778
2023-02-05T19:00-0800,music,Black Cat,37.783838,-122.4144901
2023-02-05T19:00-0800,music,Kohl Mansion,,
2023-02-05T19:00-0800,music,The Guild Theatre,,
2023-02-05T19:30-0800,music,SFJAZZ Center,37.7764466,-122.4215079
2023-02-05T19:30-0800,utdoor-recreation,The Center SF,37.774623,-122.4308296
2023-02-05T12:00-0800,iety,Mission Bowling Club,37.763927,-122.4167155
2023-02-05T12:00-0800,he-arts,San Jose Museum of Art,37.3336747,-121.8900389
2023-02-05T12:45-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2023-02-05T13:45-0800,ports,Golden 1 Center,38.5802066,-121.4993496
2023-02-05T20:00-0800,iety,Zellerbach Hall at UC Berkeley,37.8690894,-122.2609256
2023-02-05T22:00-0800,j-parties,The Valencia Room,,
2023-02-06T00:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T00:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-05T16:00-0800,lecture-education,Hillsdale High School Small Theater,,
2023-01-20T19:30-0800,,War Memorial Opera House,37.7785999,-122.4208
2023-02-06T12:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2023-02-06T20:00-0800,music,The Golden Bull,37.8042166,-122.2703319
2023-02-06T20:00-0800,iety,DNA Lounge,37.7711031,-122.4126145
2023-02-06T19:00-0800,music,Chase Center,37.7688295,-122.3894164
2022-05-31T08:00-0700,xperiences,Yerba Buena Neighborhood,37.7749295,-122.4194155
2023-02-06T19:00-0800,music,Yoshi's Oakland,37.796237,-122.2785532
2023-02-06T20:00-0800,music,Thee Parkside,37.7651653,-122.3998925
2023-02-06T19:30-0800,music,Freight & Salvage,37.8706997,-122.2695537
2023-02-06T21:00-0800,music,Tupelo,37.7992702,-122.4075249
2023-02-06T22:00-0800,music,Temple,37.7879716,-122.3972152
2023-02-06T18:00-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2023-02-06T18:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-06T18:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-06T20:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-06T20:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-06T21:30-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2023-02-06T19:00-0800,he-arts,Workshop,37.7775225,-122.441467
2023-02-06T19:00-0800,music,The Bistro,,
2023-02-06T19:00-0800,music,The Knockout,37.7451489,-122.4199626
2023-02-06T21:00-0800,music,The Knockout,37.7451489,-122.4199626
2023-02-06T05:00-0800,j-parties,The Lone Star Saloon,37.77216749999999,-122.4108778
2023-02-06T18:00-0800,lgbtq,San Francisco AIDS Foundation,,
2023-02-06T19:00-0800,utdoor-recreation,The Center SF,37.774623,-122.4308296
2023-02-06T19:00-0800,heatre-performing-arts,Albert and Janet Schultz Cultural Arts Hall,37.4232908,-122.1030055
2023-02-06T19:30-0800,music,Envelop SF,,
2023-02-06T21:30-0800,music,Envelop SF,,
2023-02-06T19:00-0800,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2023-02-06T19:30-0800,heatre-performing-arts,Balboa Theater,37.7760419,-122.498063
2023-02-06T11:00-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-06T13:20-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-06T16:20-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-06T18:00-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-06T18:00-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-06T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T18:15-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-06T18:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T18:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T19:00-0800,music,Eli's Mile High Club,37.8257757,-122.2696356
2023-02-06T20:00-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-06T20:10-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T20:15-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-06T21:05-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T22:15-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-06T22:20-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-06T22:50-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T00:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T00:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-06T19:00-0800,literature,Green Apple Books on the Park,,
2023-01-20T19:30-0800,,War Memorial Opera House,37.7785999,-122.4208
2023-02-07T20:30-0800,music,The New Parish,37.8078923,-122.2727873
2023-02-07T20:00-0800,music,The Guild Theatre,,
2023-02-07T20:00-0800,music,Bottom Of The Hill,37.7649597,-122.3964408
2023-02-07T19:30-0800,music,San Jose Civic,,
2023-02-07T20:00-0800,medy,Punch Line San Francisco,37.795486,-122.4001359
2023-02-07T18:00-0800,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2023-02-07T19:00-0800,he-arts,Gray Area,37.7544054,-122.4183493
2022-05-31T08:00-0700,xperiences,Yerba Buena Neighborhood,37.7749295,-122.4194155
2023-02-07T19:00-0800,music,Yoshi's Oakland,37.796237,-122.2785532
2023-02-07T20:00-0800,music,The Golden Bull,37.8042166,-122.2703319
2023-02-07T21:30-0800,music,Make-Out Room,37.7552647,-122.4193588
2023-02-07T18:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-07T18:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-07T20:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-07T20:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-07T18:00-0800,music,The Knockout,37.7451489,-122.4199626
2023-02-07T19:00-0800,heatre-performing-arts,Golden Gate Theatre,37.7825715,-122.4110742
2023-02-07T19:00-0800,j-parties,The Lone Star Saloon,37.77216749999999,-122.4108778
2023-02-07T20:00-0800,music,Felton Music Hall,,
2023-02-07T19:00-0800,iety,Mission Bowling Club,37.763927,-122.4167155
2023-02-07T20:00-0800,music,SAP Center,37.3322405,-121.9016508
2023-02-07T18:00-0800,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2023-02-07T19:00-0800,j-parties,Slate Bar,37.7649659,-122.4180492
2023-02-07T19:00-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2023-02-07T19:00-0800,literature,Green Apple Books on the Park,,
2023-02-07T19:30-0800,heatre-performing-arts,Balboa Theater,37.7760419,-122.498063
2023-02-07T21:30-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2023-02-07T12:25-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-07T15:10-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-07T18:00-0800,he-arts,Guildhouse,,
2023-02-07T18:00-0800,music,Eli's Mile High Club,37.8257757,-122.2696356
2023-02-07T18:00-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-07T18:00-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-07T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T18:10-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-07T18:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T18:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T19:00-0800,he-arts,Workshop,37.7775225,-122.441467
2023-02-07T19:00-0800,music,The Bistro,,
2023-02-07T19:00-0800,music,Ashkenaz Music & Dance Community Center,37.8801212,-122.2952932
2023-02-07T19:30-0800,music,Amado's,37.7570372,-122.4215521
2023-02-07T20:10-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T20:15-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-07T20:30-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-07T21:00-0800,music,Tupelo,37.7992702,-122.4075249
2023-02-07T21:05-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T22:20-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-08T00:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-08T00:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-07T16:00-0800,lgbtq,San Francisco AIDS Foundation,,
2023-02-07T16:30-0800,iety,Salesforce Park,,
2023-02-07T18:00-0800,lgbtq,San Francisco AIDS Foundation,,
2023-02-07T18:00-0800,he-arts,Guildhouse,,
2023-02-07T18:30-0800,iety,Coconut Bay,,
2023-02-07T19:30-0800,lgbtq,The San Mateo County Pride Center,,
2023-02-07T19:30-0800,music,Sofar Sounds - Secret Location,,
2023-02-07T19:30-0800,he-arts,Margaret Lesher Theatre at Lesher Center for the Arts,,
2023-02-07T19:30-0800,utdoor-recreation,The Center SF,37.774623,-122.4308296
2023-02-07T19:30-0800,music,Envelop SF,,
2023-02-07T20:00-0800,medy,The Factory Bar,,
2023-02-07T21:30-0800,music,Envelop SF,,
2023-02-07T10:00-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-07T10:00-0800,iety,Salesforce Park,,
2023-02-07T18:00-0800,lgbtq,San Francisco AIDS Foundation,,
2023-02-07T18:00-0800,heatre-performing-arts,The Marsh - San Francisco,37.7558531,-122.4212321
2023-01-20T19:30-0800,,War Memorial Opera House,37.7785999,-122.4208
2023-02-08T20:30-0800,music,The Regency Ballroom,37.7879104,-122.4215079
2023-02-08T20:00-0800,music,Great American Music Hall,37.7848325,-122.418809
2023-02-08T20:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2023-02-08T18:00-0800,music,Elbo Room (Jack London),,
2023-02-08T20:00-0800,medy,Cobb's Comedy Club,37.802989,-122.4143902
2023-02-08T19:00-0800,music,August Hall,37.7875878,-122.4096056
2023-02-08T18:00-0800,food-drink,Westwood,,
2023-02-08T20:00-0800,medy,Punch Line San Francisco,37.795486,-122.4001359
2023-02-08T20:00-0800,music,Brick & Mortar Music Hall,37.7697394,-122.4203797
2023-02-08T20:00-0800,music,The Golden Bull,37.8042166,-122.2703319
2023-02-08T20:00-0800,music,Bottom Of The Hill,37.7649597,-122.3964408
2022-05-31T08:00-0700,xperiences,Yerba Buena Neighborhood,37.7749295,-122.4194155
2023-02-08T19:30-0800,music,Yoshi's Oakland,37.796237,-122.2785532
2023-02-08T19:00-0800,iety,El Rio,37.7468046,-122.4194395
2023-02-08T18:00-0800,music,Make-Out Room,37.7552647,-122.4193588
2023-02-08T21:30-0800,music,Make-Out Room,37.7552647,-122.4193588
2023-02-08T20:00-0800,music,Mystic Theatre,38.2333306,-122.6399996
2023-02-08T22:00-0800,j-parties,Record Bar SF,,
2023-02-08T19:00-0800,heatre-performing-arts,Golden Gate Theatre,37.7825715,-122.4110742
2023-02-08T21:00-0800,music,F8sf,38.6885727,-121.1808459
2023-02-08T20:00-0800,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2023-02-08T19:00-0800,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2023-02-08T19:30-0800,music,The Blue Note,38.299695,-122.2855381
2023-02-08T18:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-08T18:40-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-08T19:00-0800,music,Amado's,37.7570372,-122.4215521
2023-02-08T20:00-0800,medy,San Jose Improv,37.3356047,-121.8883856
2023-02-08T20:35-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-08T20:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2023-02-08T20:55-0800,music,Moe's Alley,36.9877657,-121.9829016
2023-02-08T21:00-0800,music,Tupelo,37.7992702,-122.4075249
2023-02-08T21:30-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2023-02-08T18:30-0800,literature,Omnivore Books,37.7476066,-122.4267075
2023-02-08T19:00-0800,he-arts,Workshop,37.7775225,-122.441467
2023-02-08T19:00-0800,music,The Bistro,,
2023-02-08T19:30-0800,music,Hopmonk Tavern - Sonoma,38.28864859999999,-122.4587966
2023-02-08T20:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2023-02-08T21:00-0800,j-parties,Cat Club,37.77541739999999,-122.409985
2023-02-08T21:00-0800,music,The Knockout,37.7451489,-122.4199626
2023-02-08T10:00-0800,iety,Salesforce Park,,
2023-02-08T13:30-0800,xperiences,Kapwa Gardens,,
2023-02-08T14:00-0800,lgbtq,San Francisco AIDS Foundation,,
2023-02-08T14:00-0800,he-arts,Mountain View Center for the Performing Arts,37.3901287,-122.0822354
2023-02-08T17:00-0800,iety,Salesforce Park,,
2023-02-08T18:30-0800,literature,The Green Arcade,,
2023-02-08T19:00-0800,music,Black Cat,37.783838,-122.4144901
2023-02-08T19:30-0800,music,Sofar Sounds - Secret Location,,
2023-02-08T19:30-0800,utdoor-recreation,The Center SF,37.774623,-122.4308296
2023-02-08T19:30-0800,music,Envelop SF,,
2023-02-08T21:30-0800,music,Envelop SF,,
2023-02-08T17:00-0800,heatre-performing-arts,Balboa Theater,37.7760419,-122.498063
2023-02-08T17:30-0800,music,Boom Boom Room,37.78460570000001,-122.4332024
2023-02-08T19:30-0800,heatre-performing-arts,Balboa Theater,37.7760419,-122.498063
2023-02-08T10:00-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-08T12:45-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-08T15:40-0800,heatre-performing-arts,The Village at Corte Madera,,
2023-02-08T17:00-0800,iety,Luther Burbank Center for the Arts,38.4931764,-122.7492173
2023-02-08T18:00-0800,he-arts,Gray Area,37.7544054,-122.4183493
2023-02-08T18:00-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-08T18:00-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-08T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-08T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-08T18:00-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-08T18:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-08T18:30-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-08T19:00-0800,music,The Crepe Place,36.9794609,-122.0109079
2023-02-08T19:30-0800,lecture-education,Osher Marin Jewish Community Center,37.9996871,-122.523128
2023-02-08T20:10-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-08T20:15-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-08T21:05-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2023-02-08T22:20-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2023-02-08T08:30-0800,lecture-education,Hosted by BT Group,,
2023-02-08T10:00-0800,iety,Salesforce Park,,
2023-02-09T18:00-0800,he-arts,Exploratorium,37.8016649,-122.397348
2023-02-09T17:00-0800,music,849 Valencia,,
2023-02-09T20:00-0800,music,The Fillmore,37.7840042,-122.4331332
2023-01-20T19:30-0800,,War Memorial Opera House,37.7785999,-122.4208
2023-02-09T20:00-0800,music,The Regency Ballroom,37.7879104,-122.4215079
2023-02-09T20:00-0800,music,Cafe du Nord,37.7667547,-122.4305017
2023-02-09T20:30-0800,music,Bottom Of The Hill,37.7649597,-122.3964408
2023-02-09T20:30-0800,music,The Chapel,37.760565,-122.421188
2023-02-09T20:00-0800,music,The Guild Theatre,,
2023-02-09T19:00-0800,music,JaM Cellars,,
2023-02-09T20:00-0800,music,Uptown Theatre - Napa,38.2965617,-122.2875431
2023-02-09T18:00-0800,utdoor-recreation,California Academy of Sciences,37.7698646,-122.4660947
2023-02-09T20:00-0800,medy,Cobb's Comedy Club,37.802989,-122.4143902
2023-02-08T18:00-0800,food-drink,Westwood,,
2023-02-09T10:30-0800,music,Freight & Salvage,37.8706997,-122.2695537
2023-02-09T20:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2023-02-09T19:00-0800,music,Sweetwater Music Hall,37.9069511,-122.5480527
2023-02-09T20:00-0800,music,San Jose Civic,,
2023-02-09T21:00-0800,j-parties,DNA Lounge,37.7711031,-122.4126145
2023-02-09T21:00-0800,food-drink,BiteUnite,,
2023-02-09T21:00-0800,music,Monarch,37.7809743,-122.4084128
2023-02-09T20:00-0800,music,Rickshaw Stop,37.7760033,-122.4204681
2023-02-09T21:00-0800,music,The Knockout,37.7451489,-122.4199626
2022-05-31T08:00-0700,xperiences,Yerba Buena Neighborhood,37.7749295,-122.4194155
2023-02-09T20:00-0800,music,The Golden Bull,37.8042166,-122.2703319
2023-02-09T20:00-0800,music,Thee Stork Club,,
2023-02-09T19:00-0800,music,SFJAZZ Center,37.7764466,-122.4215079
2023-02-09T19:00-0800,music,Thee Parkside,37.7651653,-122.3998925
2023-02-09T19:30-0800,music,Yoshi's Oakland,37.796237,-122.2785532
2023-02-09T20:30-0800,music,SFJAZZ Center,37.7764466,-122.4215079
